7.0,7.0,15.25,2.0,0.0,26.425,46.0,3.225,25.1164112585579,25.55949445165367,25.70188214702486,25.78776132202656,317219.4508068914,1299907.922649663
7.0,7.0,15.5,2.0,0.0,26.15,48.0,3.35,25.20071256884916,25.67724808217094,25.83198595184825,25.94613937408494,295360.7377149277,1278049.2095577
7.0,7.0,15.75,2.0,0.0,25.875,50.0,3.475,25.23406319126156,25.70985789585552,25.87491963936725,26.00542745401845,286363.0150573985,1269051.48690017
7.0,7.0,16.0,2.0,0.0,25.6,52.0,3.6,25.28089801620262,25.7698544671031,25.94629049447281,26.09661082418554,284059.6298903864,1266748.101733158
7.0,7.0,16.25,2.0,0.0,25.175,55.5,3.725,24.95717270806208,25.04906575962644,25.05374597417832,25.05933273482229,336617.2937914374,1206450.177836238
7.0,7.0,16.5,2.0,0.0,24.75,59.0,3.85,24.59545482915994,24.60804453166308,24.61069864548709,24.615021555554,368002.7091532631,1237835.593198064
7.0,7.0,16.75,2.0,0.0,24.325,62.5,3.975,24.72602786714386,24.72165117538422,24.72010996008723,24.71735917078276,382594.3103130891,1252427.19435789
7.0,7.0,17.0,2.0,0.0,23.9,66.0,4.1,24.82665653645429,24.91598797695279,24.91343806416264,24.90899802962726,380062.0702459455,1249894.954290746
7.0,7.0,17.25,2.0,0.0,23.75,67.25,3.975,24.01796517733339,24.02769911679978,24.02954163859701,24.03254938482561,391242.7879778977,1061712.763749945
7.0,7.0,17.5,2.0,0.0,23.6,68.5,3.85,24.00201461968852,24.00303224679262,24.00284875445385,24.00251119931315,392035.7177786434,1062505.693550692
7.0,7.0,17.75,2.0,0.0,23.45,69.75,3.725,24.00189715915692,24.00263400964866,24.00244273761656,24.00212070994677,389868.5263885832,1060338.502160631
7.0,7.0,18.0,2.0,0.0,23.3,71.0,3.6,24.00166835667735,24.00225813115367,24.00207566998855,24.00179645278667,387542.9638710173,1058012.939643065
7.0,7.0,18.25,2.0,0.0,23.3,68.75,3.475,24.00151634262184,24.00206070916017,24.00190209880796,24.00167967802509,378182.444351271,1024208.024518923
7.0,7.0,18.75,2.0,0.0,23.3,64.25,3.225,24.00131066525037,24.001846917927,24.00172799265021,24.00158282378563,357347.1837822284,1003372.763949881
7.0,7.0,18.75,2.0,0.0,23.3,64.25,3.225,24.00131066525037,24.001846917927,24.00172799265021,24.00158282378563,357347.1837822284,1003372.763949881
7.0,7.0,19.25,2.0,0.0,23.175,62.0,2.975,24.00093219328476,24.00145276710929,24.00138868676524,24.00131496893997,335243.9695037506,831747.3684668383
7.0,7.0,19.25,2.0,0.0,23.175,62.0,2.975,24.00093219328476,24.00145276710929,24.00138868676524,24.00131496893997,335243.9695037506,831747.3684668383
7.0,7.0,19.5,2.0,0.0,23.05,62.0,2.85,24.00079377647021,24.00117029380021,24.00109067863668,24.00099363626693,328101.1655783182,875866.5645414059
7.0,7.0,19.75,2.0,0.0,22.925,62.0,2.725,24.00068651190465,24.00099792754154,24.00091646893241,24.0008149003088,322644.08760799,870409.4865710777
7.0,7.0,20.0,2.0,0.0,22.8,62.0,2.6,24.00060105551235,24.00087864951339,24.00080208274928,24.00070695478394,317915.1572976094,865680.5562606971
7.0,7.0,20.25,2.0,0.0,22.8,61.5,2.725,24.00053876290679,24.00080340511283,24.00073469617919,24.00065121479501,314091.6816000608,837412.684958753
7.0,7.0,20.5,2.0,0.0,22.8,61.0,2.85,24.00048829287528,24.00074926651588,24.00068866314789,24.00061651244026,310815.2741090396,834136.2774677316
7.0,7.0,20.75,2.0,0.0,22.8,60.5,2.975,24.00044684577012,24.00068318470691,24.00062853829004,24.00056363639398,307941.5884373785,831262.5917960706
7.0,7.0,21.0,2.0,0.0,22.8,60.0,3.1,23.99122028632971,24.00063197229483,24.00058322534935,24.0005251347185,305353.0141919519,828674.017550644
7.0,7.0,21.25,2.0,0.0,22.525,62.0,3.225,24.21798160301763,24.1014070005635,24.13516344332835,24.15799518987843,219518.0187096951,568872.4452594271
7.0,7.0,21.5,2.0,0.0,22.25,64.0,3.35,23.76114896408283,23.827186014623152,23.89708676724777,23.89206197124387,302840.9305589132,652195.3571086453
7.0,7.0,21.75,2.0,0.0,21.975,66.0,3.475,24.42138564579656,24.76185902568559,24.86413115663297,24.96906931449458,2.246082588996289,349356.6726323215
7.0,7.0,22.0,2.0,0.0,21.7,68.0,3.6,23.81852048383426,23.53054822361835,23.53660652049813,23.31336989245503,314340.0395043106,663694.4660540432
7.0,7.0,22.25,2.0,0.0,21.55,69.25,3.475,23.67421574636231,23.5507916715987,23.59565995608485,23.41936704601738,301564.3019255121,601553.9693367544
7.0,7.0,22.5,2.0,0.0,21.4,70.5,3.35,24.34203564649048,24.62057802842214,24.70653973790817,24.71390711064176,2.246192528650947,299991.9136037708
7.0,7.0,22.75,2.0,0.0,21.25,71.75,3.225,24.9169294058617,25.4863619046054,25.57807042581675,25.65369083627991,2.245949542365935,299991.9133607847
7.0,7.0,23.0,2.0,0.0,21.1,73.0,3.1,25.04494600973236,25.81812296412077,25.91373802498828,26.00956574793479,2.246930031227763,299991.9143412735
7.0,7.0,23.25,2.0,0.0,21.1,75.0,3.1,25.07462206969402,25.96156681864101,26.05928511710587,26.16172714620458,2.247515720293997,287769.7171247648
7.0,7.0,23.5,2.0,0.0,21.1,77.0,3.1,25.08077571504752,26.02963265298003,26.12860711165083,26.22738652774602,2.246597584009484,287769.7162066285
